Id,price
925710,12947.5
1364920,10243.5
711505,8497.5
782920,9697.5
1051547,15150.0
309642,16499.0
100338,15997.5
329563,6995.0
1165117,27933.0
516854,13355.0
118870,13250.0
1631527,10300.0
1503379,13233.5
421641,7700.0
545279,5750.0
275304,5844.0
45023,3222.5
708929,17000.0
621686,12837.5
1211975,13747.5
226751,8100.0
621130,16347.0
806343,3580.0
1663683,11995.0
1193213,2150.5
1102784,3587.0
1390567,6475.0
406775,36106.5
699948,3900.0
1713408,2400.0
198460,6749.5
1094743,9145.0
740139,6250.0
1528108,1825.0
1613311,10997.5
714589,10200.0
656915,5000.0
1351199,15950.0
205576,7499.5
853154,26937.5
99672,7700.0
572556,11444.0
658598,17247.5
1677776,14990.5
1327623,6000.0
427694,4850.0
1284522,1600.0
1593686,5999.5
778664,3150.0
1532059,2563.5
737979,5150.0
1196606,9190.0
1618830,12775.0
1172516,4547.5
1430719,2375.0
1304894,9175.0
602668,16379.5
750965,7250.0
907575,5124.5
277806,9950.0
593105,16995.0
866491,14500.0
880098,6197.5
545863,1975.0
473141,8175.0
1295691,4497.5
1137449,8925.0
1542560,8498.0
1531959,3250.0
630796,8750.0
826222,7700.0
1601394,5697.5
1650130,16495.0
572120,19497.0
1096521,6700.0
31607,11249.0
1517965,11450.0
390862,10750.0
1666935,3399.5
1110839,13000.5
103352,1750.0
1101173,12875.0
519674,3147.5
840911,9738.0
34688,13050.0
584556,10497.0
662610,29000.0
1593354,10700.0
567973,5000.0
1085781,6749.5
1688178,8650.0
1663100,4847.5
233763,5447.5
888645,1874.5
749203,17242.5
85800,7025.0
703897,5997.5
411803,10504.5
297807,13475.0
917457,4097.5
940266,1400.0
1567156,2900.0
257377,14000.0
1662086,5425.0
936054,2850.0
1129949,3800.0
372154,19347.5
942846,10999.0
1371942,6000.0
347249,28497.0
154867,11375.0
160876,7000.0
625089,4850.0
645376,12495.0
940955,7447.5
659502,7527.5
1024896,7700.0
428075,14146.0
324373,900.0
171196,11687.5
1112780,27188.5
228859,11847.5
1264611,11891.5
890501,6247.5
442167,5394.0
1460633,4569.0
1715438,3750.0
1609113,1650.0
528189,18299.5
1435359,4521.5
84638,19727.5
1345137,4922.5
1200415,24400.0
1636834,19633.0
241116,8450.0
1255628,2825.0
1406617,5650.0
1009653,2800.0
1196024,14600.0
504428,1275.0
290830,1350.0
778374,4458.0
1406118,3000.0
244045,3500.0
1263935,6050.0
228541,22000.0
829715,8649.0
1663284,3950.0
237672,3250.0
996511,19700.0
230718,3600.0
938823,12105.0
670905,13952.0
101882,12749.0
1185662,10600.0
230920,3550.0
753209,5422.5
506105,8450.0
1576560,14224.0
1719705,10747.5
854442,15749.5
699847,13570.5
722668,23363.0
1536604,5375.0
3567,20747.5
104394,8838.5
1476876,27355.5
935779,35750.0
1262742,26495.5
414240,3400.0
368030,32199.0
222860,24599.5
1020719,18699.5
250480,12982.5
272705,13353.5
1457214,9900.0
208608,18231.5
595065,6972.5
1692766,5775.0
531922,12649.5
763875,23997.5
141164,26950.0
585052,3297.5
1169035,500.5
1660402,19049.5
533013,39425.0
1191830,6614.5
545412,12681.5
82543,14992.5
117527,11943.5
1284719,31350.0
1099703,24995.5
292698,18431.5
1604841,9947.5
707982,15000.0
1211604,11247.0
1599964,650.5
290057,3747.5
1011324,5650.0
1457575,5350.0
1468018,13095.0
250899,2699.5
505372,25997.5
1301887,16925.0
1496219,21995.0
1321996,7400.0
1670988,27506.5
530273,6475.0
8463,7375.0
748622,22138.5
1239292,8400.0
578701,4700.0
302025,27335.0
118214,12596.5
1432529,6747.0
1061314,27574.5
1523282,2250.0
15192,2647.5
1530372,21349.5
868938,20361.0
1259309,9250.0
1099679,18450.0
1258108,5450.0
1047902,3475.0
1331958,2797.5
1379079,6997.5
305989,25500.0
1345515,6075.0
153487,8600.0
413949,8500.0
1703681,5080.5
1076145,8997.5
815193,7747.5
379933,30995.5
1085024,11296.0
615389,3900.0
974757,5247.5
677476,13050.0
308961,7991.5
1590047,15842.5
36131,3749.0
664565,13447.5
1290408,9649.0
387647,18697.5
1452222,3850.0
1079033,20226.0
998063,14149.5
1339271,17995.0
1506507,37499.0
347415,10200.0
118425,20247.5
401027,11400.0
1505928,4011.5
428915,4497.0
100407,11194.0
1391678,7350.0
132327,3600.0
829946,5997.5
231273,7950.0
189620,17247.5
1160215,2475.0
651302,2000.0
1314051,9800.0
1307123,9600.0
1247933,9997.5
233936,3700.0
741918,5350.0
323753,4899.5
601382,1000.0
353225,4247.5
1013222,2047.5
444821,4549.5
1187085,5400.0
408079,8995.0
911017,4900.0
619140,6497.0
298387,11994.5
1131713,4647.5
366778,34995.0
528888,21982.5
1207768,22150.0
1370990,5247.5
1184732,9947.5
1269521,4200.0
1586575,5697.0
1147052,11442.5
505353,4501.0
3229,17394.0
1432184,1800.0
282767,2325.0
1518174,12418.5
86606,6250.0
1660669,2000.0
580888,6249.5
303582,15997.5
1631041,4197.5
565319,2975.0
751417,7245.0
296449,5775.0
568183,22497.5
287729,13249.5
976727,5525.0
369215,5700.0
961910,6550.0
493389,8400.0
173937,17145.0
632806,15902.5
17667,3370.0
1225195,1900.0
952081,15097.5
660204,23495.0
75100,25499.0
1366909,11990.0
1420113,2567.0
1023239,6600.0
319811,14968.0
1701285,3550.0
523068,16744.0
448881,8449.5
473889,11990.0
812466,7899.5
1156031,3747.5
361678,3950.0
1374040,2925.0
360979,8600.0
1000119,10997.5
427295,5000.0
237312,2225.0
195552,4325.0
415199,23187.5
916114,12250.0
907113,9419.5
800520,19200.0
1529924,5225.0
1510842,4438.0
1236945,13499.5
995847,14200.0
1360123,4147.5
824072,4937.5
1295756,7547.5
1130665,4500.0
559035,2000.0
29624,14350.0
1262595,6800.0
1628196,4850.0
1376959,8646.0
1173187,5050.0
784519,3300.0
1387107,5499.0
934446,7700.0
893000,10247.5
685191,11750.0
1675559,20600.0
473681,750.0
957670,3500.0
1305559,9925.0
397392,4100.0
736889,4922.5
669829,7847.5
848860,33999.0
81103,22472.0
139841,28950.0
553484,5287.0
380015,12925.0
179927,2975.0
1692082,5950.0
347675,3050.0
305739,6197.0
1556744,7500.0
715373,3250.0
690390,27488.0
696118,12747.5
795335,4650.0
768374,5750.0
1305978,5475.0
155564,5397.5
792524,6750.0
42730,9738.0
200484,6249.5
647934,28747.5
859993,5000.0
610611,6552.0
257391,11274.5
694306,9200.0
1124532,9745.5
669482,6000.0
1155225,25530.0
1527758,16300.0
514756,17300.0
759677,2749.5
320621,3247.5
319321,4249.5
856676,6100.0
367011,21588.0
224383,1450.0
215892,10600.0
928320,14750.0
833522,17094.5
1448099,8699.0
1193265,4064.5
1399235,16249.0
293185,14799.5
1650061,20742.0
1464453,1750.0
1706487,8350.0
565720,32497.5
160764,15100.0
498189,17495.0
307209,7897.5
54384,14947.5
1386293,1272.5
231634,4599.5
389384,9350.0
438634,18675.0
463488,20675.0
308091,3597.5
1473785,8247.5
971814,2650.0
730000,3497.5
40193,35475.0
1023104,14619.0
252855,4647.5
1469457,2400.0
1514595,2912.5
1086201,6949.5
268438,5975.0
448992,8499.0
1623993,4749.5
103276,1450.0
430473,6742.5
1485992,27225.0
378689,14950.0
265809,8971.0
1510329,16400.0
418714,22119.0
1314082,10897.5
130512,11375.0
1293456,6319.0
1663859,8497.5
1452091,3400.0
254647,6947.5
68493,9850.0
698606,15696.5
543146,2900.0
1678290,7948.5
386285,8050.0
517932,16500.0
616827,25097.5
1166760,1397.5
926352,1450.0
655245,14497.5
724442,9250.0
145909,14097.5
1318431,5900.0
1426814,2850.0
1023572,3650.0
248887,13990.0
895286,14497.5
1583030,4847.5
125316,10797.5
862131,7248.5
1009735,10749.5
1300480,4150.0
343008,18238.5
420059,14645.5
1103669,3347.5
1042686,8500.0
929005,2947.5
1685758,10997.5
399248,5125.0
602023,2950.0
573695,6075.0
713447,39495.0
794114,7525.0
1088388,8247.5
618768,19886.0
604717,8000.0
377953,6450.0
1047732,26457.0
783546,25047.5
1124764,14225.0
1048858,7422.5
166606,9000.0
1648908,4075.0
618081,8997.0
1124482,9472.5
1636023,17168.5
612449,16750.0
1607125,2747.5
1649448,8065.0
429932,55555556.0
1034949,8250.0
790609,46247.5
1210783,9500.0
472926,8125.0
1713064,9913.5
1107263,19200.0
1379676,1974.5
1209635,6950.0
1620484,6297.5
1006556,2825.0
1293544,6399.5
348445,30000.0
1098024,14404.0
742401,27494.0
1326141,9494.0
570220,21997.5
268099,19747.5
1219807,18844.0
20069,11694.0
319624,29493.0
884371,13450.0
1345487,3950.0
476504,10647.5
203479,11745.0
680128,11950.0
1409275,15995.0
330861,5225.0
364824,17249.5
929359,8750.0
399187,12897.5
315289,5195.0
3803,9947.5
914315,9649.5
1390134,15950.0
605611,10847.5
971350,3200.0
425011,20972.5
559161,25369.5
1286419,20313.0
737531,9199.0
1490783,11499.5
419393,6825.0
448282,15449.5
212517,15750.0
1596076,3997.5
148334,4250.0
1312800,17927.0
1533626,2250.0
1656458,4441.5
970690,15798.0
792029,2200.0
239765,17447.5
248076,11600.0
630870,12995.0
841981,13199.5
736104,3700.0
1118605,16947.5
1704983,13000.0
615101,5950.0
900248,3998.0
314885,21947.5
364383,12823.0
1106199,11750.0
671502,8292.5
1311844,2950.0
848600,22799.5
1219711,18747.5
730591,5474.5
1560297,11592.5
1416093,1475.0
774306,3450.0
764501,36362.5
1556153,17900.0
572407,12247.5
1088731,9999.5
1211783,14247.5
1037235,5372.5
394205,2675.0
228843,24290.0
1367844,6597.5
185256,8000.0
1289196,20250.0
1595250,6472.5
803978,25100.0
175813,2747.5
1412770,10949.5
60567,24999.0
212141,3000.0
1566794,9200.0
353165,5325.0
839733,13999.5
1141600,4420.0
470647,11450.0
1035601,11200.0
1624821,5517.5
410609,6245.0
1670215,9347.5
1250713,8700.0
394979,4325.0
1469369,12999.5
928532,2374.5
966747,9095.5
970822,18766.5
702326,7644.0
542284,2100.0
796642,4950.0
1206252,16844.0
163294,21449.5
497160,4375.0
480849,18957.0
1148574,4375.0
345098,4337.5
951375,9497.5
621583,31740.5
1094738,2300.0
1339568,8538.5
1708865,21088.0
1166191,26986.0
772193,1997.5
1419341,13238.5
1093648,5495.0
1255689,2475.0
1299748,11950.0
979072,4995.0
1674194,4600.0
418794,3647.5
1555492,10898.0
1611650,7499.5
192502,13749.5
1684041,217.5
462214,1525.0
1579385,3600.0
378358,14099.5
1713857,12234.0
606268,8497.5
793369,6100.0
862600,19797.0
486011,15498.0
834152,14748.5
1363747,12647.5
94426,8750.0
407001,19600.0
1593490,4900.0
480029,3397.5
176965,3550.0
587662,4497.5
1227898,512.5
214622,4575.0
1271118,4250.0
725175,11338.5
581448,7495.0
1452670,4747.0
1543552,1650.0
1288433,18700.0
651482,967.0
147138,23750.0
1244821,20450.0
905554,6000.0
361972,9122.5
431731,2600.0
1198862,2700.0
1548809,2100.0
214688,7200.0
563664,14475.0
981981,1502750.0
691102,8995.0
334408,16700.0
1309000,10257.0
1519753,17235.5
753257,12100.0
325579,1250.5
597223,4900.0
1580443,22494.0
876228,9847.5
1320724,12375.0
427499,18754.0
1589306,18650.0
694059,28048.5
379577,16999.0
683695,37550.0
1188211,31997.0
1581160,26750.0
121716,5300.0
245163,14622.5
1162600,17725.0
1040939,43531.0
1257471,30489.5
178659,10050.0
747044,4744.0
533792,11250.0
652210,2750.0
579611,15721.0
1004883,25250.5
1554208,22244.0
592497,18997.5
1222900,13588.0
630104,4650.0
516591,25669.0
1167641,2147.5
926646,7397.5
835769,800.0
1102247,4100.0
1059538,20350.0
136230,1.0
1599307,1200.0
559928,10950.0
511476,13500.0
1096882,500.5
1675960,1850.0
299973,10750.0
1188701,11838.0
501253,3500.0
232791,11575.5
595077,6493.0
1053160,28911.0
542418,11949.5
1113489,13372.5
344321,13347.5
107429,6100.0
749481,17742.5
701593,17472.5
36207,22015.0
628991,14924.5
859523,19149.5
996533,29000.0
1287570,4725.0
39309,13300.0
1218067,9225.0
239585,20644.0
667487,9286.0
264641,4937.5
761944,5245.0
175266,5112.5
1250324,7945.0
720696,17299.5
1021624,13450.0
231652,4700.0
615553,32475.0
137880,5700.0
593113,13900.0
1560884,10250.0
253655,20475.0
1501402,17945.5
470025,28775.0
1436938,4525.0
360882,13175.0
922523,5697.5
503348,8995.0
1577697,5495.0
602856,6247.5
1013582,8100.0
1698747,5724.0
73662,16497.5
1469291,2400.0
431989,7440.0
243626,8739.5
1254380,20758.0
319630,11744.0
875138,7497.5
561054,6936.0
9243,17146.5
1095227,9350.0
1247940,7497.5
1610948,4050.0
106230,8150.0
180121,12097.5
965790,3950.0
1483089,13999.0
1684299,18400.0
175625,15625.0
758321,13850.0
1166281,19897.5
323716,18949.5
1422586,5400.0
1313836,9400.0
1355871,10000.0
1116760,11999.5
1518005,13225.0
1174932,4850.0
518111,4625.0
1227159,12501.0
1450189,14750.0
554876,8500.0
783933,29247.5
1005021,5375.0
833415,10197.0
1632283,11492.5
792938,6250.0
125272,6595.0
1550741,4247.5
1638315,17599.5
1075439,6997.0
1418432,10938.5
105836,18449.0
746517,16400.0
407658,14810.5
542561,21384.5
1382165,5647.5
634020,5938.5
1004964,9942.5
1524583,3775.0
1187800,5099.5
889653,5372.5
611976,9749.5
865561,34125.0
1207567,12000.0
345556,10494.5
1460117,17642.5
360111,13400.0
683035,43975.0
59164,5322.5
1459649,9597.5
1211039,13650.0
1257652,1250.5
1097007,17950.0
783317,9025.0
1410164,5500.0
1621452,13475.5
869610,13747.5
185167,13900.0
49797,5497.5
599499,18185.5
399705,15597.5
153978,4500.0
220265,26400.0
1221779,4725.0
1480778,22496.0
532154,11500.0
1456479,5501.0
1257586,15347.0
1579052,13850.0
723680,11999.5
1602429,26740.0
1195532,6492.5
393701,9850.0
1015464,6700.0
1588252,9500.0
664685,17947.5
575019,3745.5
745475,4800.0
1319332,23447.5
420055,12750.0
645041,18889.0
1097125,14245.0
476585,21344.5
1721315,2487.5
688558,23994.5
1688165,6000.0
1379122,5872.5
204008,7372.5
99992,7245.0
278945,3700.0
650248,8997.5
1550387,5797.5
532878,13500.0
767665,5175.0
669845,15935.0
1671935,8725.0
973652,7750.0
876243,16249.5
950245,2419.0
664467,2150.0
1635075,5244.0
1313994,5225.0
392051,7150.0
394318,4075.0
245668,3186.5
814242,2997.5
228513,26250.0
847254,8499.5
130781,6050.0
886099,11895.0
618668,4999.0
595001,10650.0
1286202,11947.5
1527018,12875.0
1696217,9250.0
624268,3050.0
346332,5749.5
1216932,4747.5
573192,17518.5
1100609,2700.0
730127,1425.0
813208,5450.0
1219608,3375.5
1597185,6000.0
363184,8500.0
22009,2750.0
1329268,4950.0
1304918,8500.0
800309,2625.0
511752,23045.0
58095,5575.0
1591177,4600.0
218791,4875.0
986857,11495.0
1614286,15995.0
1597584,1500.0
655139,4125.0
423931,9894.0
252824,21407.0
1286428,5375.0
588877,3497.5
871528,8247.5
732611,18384.0
360974,4247.0
1053287,8997.5
1381981,3050.0
1657946,2650.0
937432,7897.0
356018,17999.5
678750,1858.5
264691,1342.0
906002,3797.5
112632,10497.0
463908,9108.5
691057,8995.0
381345,7000.0
945259,9497.5
1313140,10700.0
716089,13949.5
722742,5450.0
123065,9249.5
179485,15200.0
1271260,1049.5
444810,6675.0
1103812,20100.0
401798,3475.0
1447903,2897.5
331764,4750.0
817515,10747.5
295343,3722.5
1212505,13747.5
728581,7394.0
1411808,19750.0
1317895,7899.5
365790,39017.5
645269,10947.5
777017,5500.0
124622,19467.5
515213,23937.0
1286236,27250.0
1102698,2450.0
1104525,7700.0
1203742,3800.0
1564139,14295.0
742363,33495.0
199173,16262.0
1180029,3747.5
500127,25350.0
359317,29650.0
278800,12322.5
847990,12999.5
171745,18650.0
1143961,7449.5
1708628,23628.5
1073279,12449.5
946877,23600.0
1071615,4200.0
1477047,8500.0
1022265,3100.0
600882,22219.0
950904,13399.5
324087,73995.0
1357171,25925.0
677451,16200.0
1109984,6850.0
155445,8900.0
382320,6775.0
729419,10150.0
303960,2625.0
1225886,13247.5
793340,6100.0
532841,9000.0
1336789,4338.5
220884,9225.0
1349304,2200.0
1206969,18995.0
676212,3550.0
651232,18747.5
1052925,9575.0
85185,7500.5
552522,8850.0
1337844,1925.0
1054111,12900.0
1656123,8088.0
1528267,13448.5
1101539,5950.0
1420002,5972.5
464245,2447.5
1563904,14900.0
1092376,5900.0
922322,11547.5
897496,3750.0
560664,13650.0
48386,19122.5
1636225,24495.0
1625267,2000.0
1592049,31645.0
519384,5400.0
1591542,14997.5
537233,15147.5
1686362,2125.0
521288,14444.0
156694,9399.5
174115,4400.0
39512,11847.5
1638888,1650.0
208285,22145.0
766812,19472.5
1708522,21097.5
1538033,4950.0
1677275,5475.0
141347,5495.0
488843,1797.5
1601114,1945.0
1243585,7745.0
1178304,6761.5
1313356,3750.0
47504,15700.0
89622,7450.0
592921,19995.0
698633,18995.5
1390832,4750.0
253848,11400.0
401070,9739.0
1580029,9648.0
666193,8700.0
123854,47350.0
917244,2575.0
307592,8247.5
1554574,4950.0
569965,9350.0
104588,5428.5
347617,11649.0
1294865,15247.5
948064,1775.0
608308,9951.0
537696,9387.5
1640489,22995.5
634850,15747.5
753441,2747.5
1599448,2547.5
3452,20747.5
1160632,525.0
1047785,15316.5
318553,32245.0
503910,9850.0
401259,19450.0
1232694,20737.5
1644090,16494.5
1479977,22159.5
541594,7891.0
1663202,2625.0
182296,19850.0
1385142,4990.0
1180198,6400.0
1059650,1950.0
869958,14991.5
1277772,8895.0
1193352,4150.0
1188174,4650.5
884271,1650.0
547071,1997.5
917150,1900.0
938819,3547.5
841228,6442.5
421786,5097.5
1374191,6997.0
1577566,3345.0
1677345,10500.0
1483696,26499.5
843681,8025.0
857582,19249.0
1677235,750.0
1631723,7222.5
1265186,1700.5
649026,3894.0
1216986,7750.0
542633,4749.5
1318807,10247.5
540516,18150.0
604397,3250.0
1525776,4000.0
1446796,2400.0
360269,5350.0
1685938,10750.0
620702,3250.0
1189972,15594.0
57047,11197.5
486510,16247.5
981907,3075.0
1533816,8450.0
511553,15000.0
1683761,17598.0
948309,3800.0
583771,11492.5
148050,7190.0
325164,41215.0
1647013,10194.5
17772,2250.0
1143201,16449.5
603033,36598.5
934601,5697.5
758339,10250.0
403765,15150.0
237202,21900.0
1096809,11775.0
302104,12942.5
632904,6624.5
848573,22598.5
1307816,7475.0
629309,4899.5
1651244,2500.0
180655,7700.0
1386929,7000.0
1262484,26495.5
1505027,13993.5
927859,5623.0
80532,12500.0
614252,15249.5
785982,3897.5
160327,7042.5
928429,11700.0
175985,6475.0
1324001,15994.0
438143,4496.0
594133,4047.5
831646,18997.5
1385720,9200.0
1620897,15250.0
1615008,2500.0
1548551,9420.0
1181089,18550.0
120656,6996.5
1330116,16347.5
55959,16996.0
281295,7350.0
128149,10394.0
208282,8943.5
1133948,7097.5
263002,7864.0
1206500,41245.0
800818,6197.5
718830,2350.0
368298,5000.0
1596622,300.5
715756,4650.0
266506,20600.0
303128,12672.5
1312856,28250.0
951711,9797.5
1296499,10950.5
466337,7745.0
521216,10249.5
566925,18741.5
859443,2650.0
775303,7995.0
769222,11947.5
832809,20247.0
271836,18500.0
987995,4144.0
38356,17896.5
399693,23700.0
692353,19800.0
272721,5000.0
932118,11550.0
950068,2297.5
273017,6997.5
1412662,5250.0
619922,7249.5
395952,15939.0
618661,13496.5
448848,13875.0
404898,14225.0
1510143,2250.0
247454,8950.0
734647,12400.0
1574335,13687.5
464629,4400.0
1678797,17493.5
524644,12399.5
635030,12450.0
746459,2142.5
1389901,31600.0
726737,7950.0
208396,11250.0
112193,23490.0
346050,15747.5
1696963,19160.0
1637827,8649.5
1283913,13682.5
1023612,12298.0
1340750,29000.0
432901,5845.0
1087863,11995.0
1615866,4000.0
1320181,8072.5
1220025,18447.5
1375447,2280.0
1010142,13445.0
1541480,15450.0
1128616,3100.0
56198,1997.5
51852,29495.0
1371211,10495.0
114565,4647.5
466550,1970.0
1521884,1725.0
67831,6200.0
364983,9949.0
628074,75949.5
1608761,2100.0
1673861,2750.5
1035558,4500.0
298337,8191.0
955390,6949.5
531654,6400.0
1279355,3172.5
547691,4497.5
610095,9702.5
1643512,13437.5
105102,29237.5
701892,4900.0
17515,16500.0
1685192,15747.5
1680028,2947.5
1480177,18910.5
584005,10450.0
147958,8000.0
169805,9775.0
86245,3750.0
1300787,12875.0
15693,9249.0
1207210,500.0
570959,14875.0
1189222,7497.5
1200119,8875.0
329231,5498.0
274986,9350.0
376736,3900.5
590555,4075.0
440304,3970.0
1371436,988.5
164344,30350.0
226479,19000.0
1595515,26825.0
987888,4225.0
308375,6497.5
1301618,21998.5
1507676,36499.0
837868,9997.5
774217,18300.0
1465640,11825.0
1639622,5650.0
639070,6900.0
621450,7247.5
672984,5850.0
1675345,9700.0
492341,20250.0
201246,8750.0
360928,22750.0
1619704,17397.5
1717314,4870.0
1714672,2650.0
1391042,3750.0
697120,7247.5
730459,8688.0
1308477,21750.0
808654,12350.0
169802,11650.0
850302,20500.0
293358,10250.0
1340670,1502.0
1496437,23324.5
510375,26750.0
1296206,8990.0
265608,6375.0
1551308,18499.5
712093,30495.0
1036825,4495.0
1625060,10200.0
1043851,2725.0
1476815,6200.0
1149746,2125.0
1681952,4250.0
372003,31474.5
198076,33747.5
523689,26147.5
1414976,15238.5
985408,19399.5
1182617,17499.5
629082,19447.5
788954,4497.5
1006774,4771.0
722595,31397.5
819864,15550.0
1490877,14499.0
15476,17449.5
19179,14880.0
81352,750.5
615129,8499.0
936179,4697.5
506846,3450.0
101381,9222.5
332039,14675.0
481939,5700.0
841212,13894.0
702776,8717.5
1611857,12850.0
1037746,7812.5
318718,3500.0
493953,17147.5
1614393,10597.5
1146355,20541.0
627365,3155.5
139834,6397.5
1240074,2900.0
469527,2995.0
812754,11225.0
1424537,2350.0
925614,8347.5
1663715,8497.5
822609,7700.0
1044650,13997.0
72743,17437.5
705112,14638.0
575995,19995.0
889566,12394.0
247771,3350.0
519500,25945.0
588184,3437.5
1429635,1150.0
1358972,2122.5
675548,1000.0
717007,13499.0
668869,1450.5
1461309,17650.0
737617,22249.5
1586701,5697.0
112518,28893.5
1339715,4737.5
1709781,14440.5
255787,6700.0
560086,5350.0
711406,5005.0
453377,4650.0
1560472,4100.0
1465361,4372.5
333808,1400.0
1192552,5750.0
472427,5975.0
987871,3225.0
752985,5100.0
933870,7475.0
1400201,5175.0
1213346,1600.0
895819,9375.0
530563,3197.5
554867,1704.5
978758,2675.0
125002,4975.0
1614644,3900.0
1709528,4900.0
348232,5475.0
1106125,5700.0
390614,8935.0
787728,2900.0
1370128,11747.5
1107291,10972.5
1137330,9400.0
1568826,1500.0
840942,11295.0
980549,22349.0
1613319,5975.0
55017,18319.0
1441226,1600.0
496821,6150.0
454515,4497.5
1234347,3175.0
993468,13700.0
1643891,2575.0
1371143,1500.0
972911,2995.0
548871,3675.0
1544946,4850.0
999595,35650.0
996646,12750.0
1076691,11795.0
601614,37857.5
705425,22994.5
671407,3097.5
208175,5687.0
217851,5549.5
1531699,7250.0
64944,8974.5
683914,8500.0
789376,3747.5
1487838,27999.0
601006,13837.5
331121,10495.0
1606003,4250.0
571227,8500.0
944906,1550.0
1315910,3050.0
94306,17249.5
1381118,7900.0
1659427,11089.5
352167,5597.5
142302,6750.0
456266,5950.0
506547,18425.0
307825,18999.5
173371,52493.0
848303,3722.0
302082,25425.0
403531,3849.5
640646,1750.0
594051,13997.5
